序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
1400,浅谈初高中数学教学衔接——以函数为例,程桂花,课程教育研究,2019-02-01,8,0,8,4724
1401,例谈如何提升高三学生在生物测试中审题能力,冯旭宏；李燕萍,课程教育研究,2019-02-01,0,0,0,4724
1402,“导学互动”教学模式对初中数学教学的影响,李乔书,课程教育研究,2019-02-01,7,0,7,4724
1403,高中物理图像题问题的处理方法探究,林明媚,课程教育研究,2019-02-01,3,0,3,4724
1404,关于微型实验在高中化学课堂的实践,洪海彧,课程教育研究,2019-02-01,1,0,1,4724
1405,解析医学知识在高中生物中的体现,马林溪,课程教育研究,2019-02-01,0,0,0,4724
1406,新高考背景下高中地理核心素养的培养,石秀娟,课程教育研究,2019-02-01,6,0,6,4724
1407,中学化学演示实验的分类及教学策略,程亚平,课程教育研究,2019-02-01,2,0,2,4724
1408,在“悦”读中享受美好心灵之旅——浅谈语文研读的一些方法,李冲,课程教育研究,2019-02-01,0,0,0,4724
1409,趣味化初中数学课堂的营造与构建,头哇次力,课程教育研究,2019-02-01,0,0,0,4724
1410,课外教育问题刍议,张戈,课程教育研究,2019-02-01,1,0,1,4724
1411,在活动中求得:基于“纸桥承重大赛”的思考,曹玉新,课程教育研究,2019-02-01,2,0,2,4724
1412,基于反思的政治课堂教学优化策略,张祥平,课程教育研究,2019-02-01,1,0,1,4724
1413,谈如何在高中数学教学中渗透核心素养,盛伟勇,课程教育研究,2019-02-01,2,0,2,4724
1414,高中地理教学中学生创新思维能力的培养分析,李丽华,课程教育研究,2019-02-01,1,0,1,4724
1415,浅谈高中生物提升学生探究能力的策略分析,曾秋娴,课程教育研究,2019-02-01,0,0,0,4724
1416,“燃烧的条件”实验的另类设计,刘思宏；李凤珍；刘狄,课程教育研究,2019-02-01,0,0,0,4724
1417,高中物理学习习惯的培养,吕哲熙,课程教育研究,2019-02-01,0,0,0,4724
1418,基于初中化学“核心素养”的教学策略研究,彭艳；刘广美,课程教育研究,2019-02-01,4,0,4,4724
1419,基于学科核心素养视域下高中化学教学的实践与探索,何春秀,课程教育研究,2019-02-01,1,0,1,4724
1420,浅谈高中物理学习方法与提分方式,张思远,课程教育研究,2019-02-01,1,0,1,4724
1421,高中物理解题中推理法的应用,胡赛君,课程教育研究,2019-02-01,2,0,2,4724
1422,核心素养下初中物理教学如何培养学生探究能力,陈文澄,课程教育研究,2019-02-01,5,0,5,4724
1423,初中班主任班级管理工作的思考与探索,李建群,课程教育研究,2019-02-01,5,0,5,4724
1424,高中生的法律学习之我见,米一帆,课程教育研究,2019-02-01,0,0,0,4724
1425,浅谈新课改背景下高中班主任管理工作,张海燕,课程教育研究,2019-02-01,6,0,6,4724
1426,初中班主任的管理策略,钟振东,课程教育研究,2019-02-01,2,0,2,4724
1427,古老爱情诗歌的精彩演绎——聋校高中语文《氓》教学设计,孙宁峰,课程教育研究,2019-02-01,0,0,0,4724
1428,新课改下初中语文教学中的情感教育研究,王日顺,课程教育研究,2019-02-01,2,0,2,4724
1429,探讨高中历史学科核心素养培养途径,史建军；温小娜,课程教育研究,2019-02-01,5,0,5,4724
1430,高中语文中传统文化渗透途径探究,赵玲玲,课程教育研究,2019-02-01,2,0,2,4724
1431,浅谈在高中语文教学中渗透传统文化的策略,陈迎营,课程教育研究,2019-02-01,5,0,5,4724
1432,那只闹春的语言的蝴蝶,华宪俊,课程教育研究,2019-02-01,0,0,0,4724
1433,"巧用教材插图,优化课堂教学",许传苗,课程教育研究,2019-02-01,1,0,1,4724
1434,核心素养下的学科突破,蒋丽娜,课程教育研究,2019-02-01,0,0,0,4724
1435,高中语文教学要体现语文学科的核心价值,侯维林,课程教育研究,2019-02-01,1,0,1,4724
1436,教师性别结构失衡对学生成长影响及改善措施,李仕哲；孙英浩,课程教育研究,2019-02-01,1,0,1,4724
1437,如何通过体育竞技活动来提高农村中学生的身体素质,施瑞军,课程教育研究,2019-02-01,1,0,1,4724
1438,高考新形势下的高一议论文教学实践,郑旭华,课程教育研究,2019-02-01,0,0,0,4724
1439,专注学生核心素养培育  提高初中语文课堂效率,徐吉红,课程教育研究,2019-02-01,2,0,2,4724
1440,初中历史教学中学生问题意识的培养,黄其成,课程教育研究,2019-02-01,1,0,1,4724
1441,浅析初中语文教学中学生学习主动性的培养,贾宗兴,课程教育研究,2019-02-01,1,0,1,4724
1442,例谈初中语文课导入方法,孙健峰,课程教育研究,2019-02-01,0,0,0,4724
1443,找寻生活中的元素——初中语文教学有效性思路的思考,商林秋,课程教育研究,2019-02-01,0,0,0,4724
1445,案例教学在高中政治课堂的运用探究,光树平,课程教育研究,2019-02-01,3,0,3,4724
1446,中职生硬笔书法教学中渗透社会主义核心价值观,陈勤士,课程教育研究,2019-02-01,0,0,0,4724
1447,试析高中历史学科核心素养培养,邸兰云,课程教育研究,2019-02-01,1,0,1,4724
1448,基于“智慧教室”的高中议论文教学应用模式,陈原,课程教育研究,2019-02-01,0,0,0,4724
1449,关于高中文学名著阅读方法探讨,徐诗琪,课程教育研究,2019-02-01,0,0,0,4724
1450,探讨高中班主任工作德育的实效性问题,丁晓娟,课程教育研究,2019-02-01,1,0,1,4724
1451,"智慧之火,燃道德与法治之课堂——基于生本智慧课堂下的初中道德与法治课堂活动设计研究",邝珍深,课程教育研究,2019-02-01,9,0,9,4724
1452,论中小学法治教育课程的四个转向,郄芳,课程教育研究,2019-02-01,4,0,4,4724
1453,案例教学法在高中政治教学中的应用,苗法青,课程教育研究,2019-02-01,5,0,5,4724
1454,五邑侨乡文化资源在初中道德与法治教学中的运用,胡泳贝,课程教育研究,2019-02-01,0,0,0,4724
1455,"由阅读到写作,跟课文学作文——以《妙用景物描写,助力人物升格》作文讲评课为例",黄冬梅,课程教育研究,2019-02-01,0,0,0,4724
1456,基于在线学习的翻转课堂在高校工商管理教学中的应用探索,周奇,课程教育研究,2019-01-25,0,0,0,4724
1457,谈创设情境法在中职市场营销教学中的应用,陈小敏,课程教育研究,2019-01-25,1,0,1,4724
1458,谈中等职业学校汽车营销专业双元教学模式的可行性办法,孙璐,课程教育研究,2019-01-25,1,0,1,4724
1459,LBL-TBL教学法在医药商品学的探索与运用——以抗过敏药课堂为例,郑思嘉,课程教育研究,2019-01-25,0,0,0,4724
1460,“供给侧”结构性改革下会计专业学生职业判断能力提升研究,徐娜力；董霁荣,课程教育研究,2019-01-25,1,0,1,4724
1461,髙职学院电子商务类专业如何实现校企合作共赢研究分析,李娜,课程教育研究,2019-01-25,0,0,0,4724
1462,高职教师职业能力与酒店信息化卓越人才培养耦合效应的价值探析,李微微；马卫,课程教育研究,2019-01-25,0,0,0,4724
1463,促进校内藏品在科研、教学和公共领域的使用——以哥廷根大学为例,邱文佳,课程教育研究,2019-01-25,0,0,0,4724
1464,对四川工商职业技术学院航空服务专业建设的思考——基于对国内同类院校同类专业的调研,李丽萍,课程教育研究,2019-01-25,0,0,0,4724
1465,应用型本科院校经管类课程双语教学模式研究,刘宇,课程教育研究,2019-01-25,0,0,0,4724
1466,有关教育研究方法的期刊统计分析,吴秀莹,课程教育研究,2019-01-25,0,0,0,4724
1467,试论学科化服务的高校图书馆资源建设优化,李晓婧,课程教育研究,2019-01-25,2,0,2,4724
1468,大数据时代信息管理专业实践教学创新分析,田小勇,课程教育研究,2019-01-25,1,0,1,4724
1469,基于Arduino的智能循迹小车研究,吴迪,课程教育研究,2019-01-25,2,0,2,4724
1470,基于BIM技术的土木工程专业实践教学应用研究,王柳燕；王舜；赵柏冬,课程教育研究,2019-01-25,9,0,9,4724
1471,翻转课堂教学模式在医院临床教学中的实施效果观察,李乾露；曹春风,课程教育研究,2019-01-25,0,0,0,4724
1472,翻转课堂教学模式在护理教育中的应用研究进展,陈蕊,课程教育研究,2019-01-25,2,0,2,4724
1473,高职英语翻转课堂教学模式实践研究,宋国萍；张连春,课程教育研究,2019-01-25,0,0,0,4724
1474,慕课在二外初级日语教学中的应用及探索,王婷；高娅轩,课程教育研究,2019-01-25,1,0,1,4724
1475,新媒体背景下微课在初中英语教学中的应用研究,薛光华,课程教育研究,2019-01-25,8,0,8,4724
1476,信息化教学视角下高职英语教学课堂设计,张莉,课程教育研究,2019-01-25,5,0,5,4724
1477,微课在小学数学教学中的应用浅析,樊善基,课程教育研究,2019-01-25,3,0,3,4724
1478,混合式学习模式下中学生自主学习能力培养的策略研究,杜娟,课程教育研究,2019-01-25,2,0,2,4724
1479,探讨微课在高校计算机教学中的应用,任友理,课程教育研究,2019-01-25,2,0,2,4724
1480,现代信息技术在幼儿园教育教学中的有效运用,张欣,课程教育研究,2019-01-25,8,0,8,4724
1481,现代信息技术在数学教学中的应用,满金荣,课程教育研究,2019-01-25,2,0,2,4724
1482,异步SPOC教学模式研究——以《数字图像处理与模式识别》为例,任小玲；许世军,课程教育研究,2019-01-25,6,0,6,4724
1483,以信息化技术应用引领教学改革与创新实践,肖磊,课程教育研究,2019-01-25,1,0,1,4724
1484,基于翻转课堂的通信仿真课程改革探究,张诗荟；通旭明；徐婷；米静,课程教育研究,2019-01-25,0,0,0,4724
1485,职业院校教师信息化教学能力建设现状与前景展望,王宏,课程教育研究,2019-01-25,2,0,2,4724
1486,现代远程教育、成人教育和继续教育的整合策略,栾健；孟莹；郜凌云,课程教育研究,2019-01-25,2,0,2,4724
1487,设计“新”、制作“精”、运用“实”——刍议微课在小学美术教学中的有效运用,张枫,课程教育研究,2019-01-25,3,0,3,4724
1488,关于在高校教学中引入“游戏APP”的探讨,高鹰,课程教育研究,2019-01-25,0,0,0,4724
1489,触摸式一体机  提高课堂教学的有效性,黄绍夷,课程教育研究,2019-01-25,0,0,0,4724
1490,基于微课的翻转课堂引入体育教学的价值研究,王敬菲,课程教育研究,2019-01-25,3,0,3,4724
1491,浅析翻转课堂的优势与局限性,胡霞；刘昌国,课程教育研究,2019-01-25,2,0,2,4724
1492,计算机科学技术在现代教育中的应用探讨,周彦伟,课程教育研究,2019-01-25,0,0,0,4724
1493,基于理实一体的单片机课程改革实践,王小巍；高娟；吴思；黄龙,课程教育研究,2019-01-25,1,0,1,4724
1494,从学科反思的角度看中职院校计算机基础教学的发展建议,林粼,课程教育研究,2019-01-25,2,0,2,4724
1495,光伏技术在中职计算机专业实训中的实践研究,贺丰；金瑾,课程教育研究,2019-01-25,0,0,0,4724
1496,《微电子工艺学》教学及学生应用能力培养探讨,田甜,课程教育研究,2019-01-25,0,0,0,4724
1497,中小学生跳远运动的常见损伤及预防措施研究,傅建萍,课程教育研究,2019-01-25,1,0,1,4724
1498,初中英语和高中英语的教学衔接,朱弘,课程教育研究,2019-01-25,2,0,2,4724
1499,英语语法教学中的显性学习与隐性学习,王梦姣,课程教育研究,2019-01-25,3,0,3,4724
1500,思维导图在初中英语阅读教学中的应用研究,王文轩；张哲华,课程教育研究,2019-01-25,13,0,13,4724
1501,任务型教学在初中英语教学中的实践探讨,李晓晨,课程教育研究,2019-01-25,5,0,5,4724
1502,我对批判性阅读的点滴理解和教学运用,宋家富,课程教育研究,2019-01-25,1,0,1,4724
1503,中学英语词汇教学中存在的问题及解决对策,张莹,课程教育研究,2019-01-25,1,0,1,4724
1504,英语学习活动观指导的高中英语阅读教学,任舟,课程教育研究,2019-01-25,20,0,20,4724
1505,初中英语阅读课堂教师提问策略改进问题的思考与建议,唐娜,课程教育研究,2019-01-25,6,0,6,4724
1506,刍议“互联网+”背景下的初中英语口语教学策略,田纯,课程教育研究,2019-01-25,11,0,11,4724
1507,情境教学策略在高中英语语法教学中的运用,程清丽,课程教育研究,2019-01-25,14,0,14,4724
1508,浅谈初中数学教学中对学生参与意识的培养,李明芹,课程教育研究,2019-01-25,4,0,4,4724
1509,浅析初中语文课堂教学中教育机智的作用,刘文斌,课程教育研究,2019-01-25,2,0,2,4724
1510,基于新课改下高中立体几何有效教学的措施,李榕,课程教育研究,2019-01-25,2,0,2,4724
1511,形式提问策略促教学目标的达成,施金象,课程教育研究,2019-01-25,1,0,1,4724
1512,高中数学教学中渗透数学文化的思考,胡晓光,课程教育研究,2019-01-25,2,0,2,4724
1513,文言文阅读教学中如何巧用历史资料——以《陈涉世家》为例,刘科,课程教育研究,2019-01-25,2,0,2,4724
1514,核心素养视野下高中历史课堂的构建,刘炜,课程教育研究,2019-01-25,5,0,5,4724
1515,培养学生质疑能力的策略研究,蔡向云,课程教育研究,2019-01-25,1,0,1,4724
1516,职业高中数学教学中培养学生解决问题能力的策略,孙晓锋,课程教育研究,2019-01-25,1,0,1,4724
1517,"立足核心素养,优化初中历史课堂教学",李睿,课程教育研究,2019-01-25,7,0,7,4724
1518,数形结合思想在初中数学教学中的应用研究,张发启,课程教育研究,2019-01-25,6,0,6,4724
1519,谈如何实现初中数学课堂教学中的师生互动,王贵林,课程教育研究,2019-01-25,3,0,3,4724
1520,如何用分层施教打造初中数学高效课堂,陆汉俊,课程教育研究,2019-01-25,5,0,5,4724
1521,农村中学生如何养成良好的书写习惯,冷光红,课程教育研究,2019-01-25,2,0,2,4724
1522,谈初中历史学科核心素养下的史料教学,苏文朋,课程教育研究,2019-01-25,4,0,4,4724
1523,初中生文明礼仪教育存在的问题和策略,何兴惠,课程教育研究,2019-01-25,2,0,2,4724
1524,基于发展学生核心素养的初中数学教学优化,王新华,课程教育研究,2019-01-25,0,0,0,4724
1525,职业中学语文教学策略探究,李汉彪,课程教育研究,2019-01-25,0,0,0,4724
1526,浅谈高中数学教学中导学案的应用,王刚,课程教育研究,2019-01-25,3,0,3,4724
1527,初中物理实验拓展教学探析,袁亚波,课程教育研究,2019-01-25,0,0,0,4724
1528,"新高考新做法,让地理课堂妙趣横生",刘壑,课程教育研究,2019-01-25,1,0,1,4724
1529,浅谈初、高中数学衔接教学,王鹏飞,课程教育研究,2019-01-25,1,0,1,4724
1530,关于高中数学教学中多角度出发提高学生的学习能力研究,田玉英,课程教育研究,2019-01-25,0,0,0,4724
1531,高中生物核心素养的内涵与培养策略研究,李明艳,课程教育研究,2019-01-25,2,0,2,4724
1532,第八单元  第三节:海水“制碱”——基于观念建构的教学设计,吕红晓,课程教育研究,2019-01-25,1,0,1,4724
