序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
987,ICAO英语智慧课堂教学设计与实施策略研究,曾臻,英语广场,2020-05-05,0,0,0,2704
988,逆向思维在高校英语翻译教学中的应用分析,王蓓,英语广场,2020-05-05,1,0,1,2704
989,基于OBE理念的大学英语写作混合式教学探究,杨华,英语广场,2020-05-05,2,0,2,2704
990,交际法在英语课堂提问策略中的运用,付新,英语广场,2020-05-05,1,0,1,2704
991,图片环游教学法在小学英语阅读课堂的应用——《典范英语》Lesson 10 Book Week案例分析,蔡美玲,英语广场,2020-05-05,2,0,2,2704
992,探析混合式学习理念在高中英语概要写作中的应用,欧莉莉,英语广场,2020-05-05,2,0,2,2704
993,浅谈初中英语教学中的创客教育,潘晓梅,英语广场,2020-05-05,1,0,1,2704
994,基于英语核心素养提升小学语言能力的研究,黄忠云,英语广场,2020-05-05,1,0,1,2704
995,初中英语读写结合教学策略初探,夏子,英语广场,2020-05-05,6,0,6,2704
996,情景教学法在小学英语课堂教学中的应用探析,朱剑钊,英语广场,2020-05-05,12,0,12,2704
997,浅谈核心素养导向的初中英语课堂教学活动设计,关鑫,英语广场,2020-05-05,4,0,4,2704
998,中美家庭亲子关系的对比分析——以《家有儿女》和《摩登家庭》为例,周秋璐；祁文慧,英语广场,2020-05-05,12,0,12,2704
999,陈楠作品,陈楠,英语广场,2020-05-05,0,0,0,2704
1000,医学院校专业学术英语课程构建与实践,曹华；薄蓉蓉,英语广场,2020-04-25,0,0,0,2704
1001,新时期中医药国际传播的叙事创新,杜雪琴,英语广场,2020-04-25,0,0,0,2704
1002,《喜福会》中身份建构的生态女性主义意义,张柯玮；张弛,英语广场,2020-04-25,38,0,38,2704
1003,论《莫失莫忘》中克隆人的生命伦理及社会伦理,柳烨琛；张弛,英语广场,2020-04-25,14,0,14,2704
1004,反思性教学与外国语言学课程教改分析,田颖,英语广场,2020-04-25,2,0,2,2704
1005,2010—2019年国内字幕翻译可视化研究与思考,林文华,英语广场,2020-04-25,1,0,1,2704
1006,湖南高职院校留学生培养中湖湘文化“英汉双语”活页式教材与资源开发研究,罗霞,英语广场,2020-04-25,4,0,4,2704
1007,“方便”的语义演变分析,阳花荣；谭占海,英语广场,2020-04-25,0,0,0,2704
1008,方言影响背景下的都匀地区英语口语教学策略研究,黄玲青；朱思明,英语广场,2020-04-25,1,0,1,2704
1009,混合视角下中外合作项目学生自主学习能力探究,管鹏雎,英语广场,2020-04-25,2,0,2,2704
1010,地方高校“新工科”人才学术英语阅读能力培养路径研究,余宁宁,英语广场,2020-04-25,1,0,1,2704
1011,TED演讲视频在大学英语教学中的可行性和必要性研究,董宏宇,英语广场,2020-04-25,2,0,2,2704
1012,学生自主型课堂模式改革下的大学英语教师的自我发展,李娇,英语广场,2020-04-25,0,0,0,2704
1013,在线朗读训练对英语专业学生口语成绩的影响研究,张迎春,英语广场,2020-04-25,0,0,0,2704
1014,基于现代学徒制培养模式的大学英语课程标准制定研究,马箐,英语广场,2020-04-25,2,0,2,2704
1015,翻转课堂模式下大学英语自主学习能力的培养,张笑瑜,英语广场,2020-04-25,2,0,2,2704
1016,“互联网+”背景下高校“基础英语”课程线上平台建设思考,卢艳阳,英语广场,2020-04-25,1,0,1,2704
1017,认知学习理论与大学英语教学关系初步探究,谷陈；卞雨轩,英语广场,2020-04-25,1,0,1,2704
1018,基于学生个性差异的高职英语分层教学研究,郭亚萍,英语广场,2020-04-25,2,0,2,2704
1019,浅析英语专业学生对二外日语的学习动机,李瑾,英语广场,2020-04-25,0,0,0,2704
1020,产出导向法在《新交际英语》课程中的应用,袁勤,英语广场,2020-04-25,0,0,0,2704
1021,高校学生英语作文中引用问题探究,叶瑾,英语广场,2020-04-25,0,0,0,2704
1022,以职业素质为导向的高职英语教学改革研究,石娇,英语广场,2020-04-25,1,0,1,2704
1023,跨境电商导向下的商务英语课程教改路径,徐代,英语广场,2020-04-25,0,0,0,2704
1024,基于微课教育的英语教学模式探讨,王凤琴,英语广场,2020-04-25,1,0,1,2704
1025,大学英语阅读障碍难点分析与研究,潘玉华,英语广场,2020-04-25,0,0,0,2704
1026,浅谈高中英语阅读思维品质的培养,陈迁迁,英语广场,2020-04-25,2,0,2,2704
1027,核心素养背景下初中英语写作教学探究,蔡碧玲,英语广场,2020-04-25,9,0,9,2704
1028,新课程下高中英语教学中如何培养学生的语感,缪苏峰,英语广场,2020-04-25,3,0,3,2704
1029,浅析如何实现高中英语教学中的高效课堂,郑建忠,英语广场,2020-04-25,4,0,4,2704
1030,核心素养视域下的高中英语写作能力提升,张芳；王尚操,英语广场,2020-04-25,4,0,4,2704
1031,初中英语读写结合课的语言点教学解析,朱金花,英语广场,2020-04-25,2,0,2,2704
1032,核心素养培养的英语课前演讲探究,叶贵荣,英语广场,2020-04-25,1,0,1,2704
1033,小学英语绘本阅读教学活动设计,李翠平,英语广场,2020-04-25,4,0,4,2704
1034,基于智美课堂模式的高中英语课外阅读效能提升实践,邵惠科,英语广场,2020-04-25,2,1,1,2704
1035,浅析初中英语阅读教学与写作教学的结合,胡凤珍,英语广场,2020-04-25,9,0,9,2704
1036,专门用途英语课程建设探讨,于铭华,英语广场,2020-04-25,0,0,0,2704
1037,基于“课程思政”理念下的《英语电影赏析》课程教学模式探索,俞娟,英语广场,2020-04-25,5,0,5,2704
1038,基于“产出导向法”的课程设计案例研究——以《大学英语Ⅰ》第一单元为例,王艺玮,英语广场,2020-04-25,0,0,0,2704
1039,新时代大学英语教学和学生文化自信生成研究,杜凌俊,英语广场,2020-04-25,3,0,3,2704
1040,POA在高职院校英语课程中的尝试,柴艺铭,英语广场,2020-04-25,2,0,2,2704
1041,从彼得·纽马克翻译批评理论赏析张培基译文《白杨礼赞》,尹贻娜,英语广场,2020-04-15,0,0,0,2704
1042,认知识解理论视角下《活着》英译的语义“偏离”研究——以白睿文英译本为例,唐瑞,英语广场,2020-04-15,0,0,0,2704
1043,叙事学视域下解读短篇小说《A.P.》中的隐性进程,章茜,英语广场,2020-04-15,0,0,0,2704
1044,《呼啸山庄》中的哥特书写,朱容欣；王旭霞,英语广场,2020-04-15,10,0,10,2704
1045,《无声告白》中詹姆斯形象的第三空间解读,于加南,英语广场,2020-04-15,0,0,0,2704
1046,叩问资本主义自由——论世界历史语境下的《小镇》,王晓梅,英语广场,2020-04-15,0,0,0,2704
1047,从女性主义视角分析《洛丽塔》,关欣,英语广场,2020-04-15,0,0,0,2704
1048,《面纱》中凯蒂的觉醒与救赎,刘媛,英语广场,2020-04-15,0,0,0,2704
1049,英汉语亲属称谓发展变化探析,张静仪,英语广场,2020-04-15,0,0,0,2704
1050,中英文化中隐喻的比较研究,张瑞；邵华,英语广场,2020-04-15,26,0,26,2704
1051,翻译市场沿用“滴滴打车”模式的前景分析,张瑜,英语广场,2020-04-15,0,0,0,2704
1052,翻译硕士教育十年：研究现状、热点与趋势,刘正喜；林恳,英语广场,2020-04-15,0,0,0,2704
1053,浅析语域对新闻翻译实践活动的影响,张琦,英语广场,2020-04-15,2,0,2,2704
1054,思维导图应用于英语教学研究文献的计量分析(2005—2019)——基于CiteSpace软件的可视化分析,苏冬莹,英语广场,2020-04-15,1,0,1,2704
1055,“互联网+”时代研究生公共英语教学模式研究,张德贵,英语广场,2020-04-15,0,0,0,2704
1056,旅游景点名称翻译规范性研究,赵薇；吴丽萍,英语广场,2020-04-15,1,0,1,2704
1057,商标翻译的语用失效分析,赵力瑾,英语广场,2020-04-15,0,0,0,2704
1058,进口食品说明书的翻译研究,周嘉仪；王冰雪；吴丽萍,英语广场,2020-04-15,0,0,0,2704
1059,语块背诵在英语写作中的有效性分析,李艳,英语广场,2020-04-15,0,0,0,2704
1060,语用视角下的美国情景喜剧幽默路径研究,孙懿宏,英语广场,2020-04-15,1,0,1,2704
1061,Ted演讲中话语标记语you know的元语用功能研究,刘涵,英语广场,2020-04-15,0,0,0,2704
1062,浅析“百词斩”在大学生英语词汇学习中的应用,王婷婷,英语广场,2020-04-15,1,0,1,2704
1063,疫情防控期间高职院校线上教学策略探折——以商务英语专业线上教学为例,高启荣,英语广场,2020-04-15,8,0,8,2704
1064,2014—2019年国内英语听力障碍研究综述,李源艺；殷休春；蔺朝坤,英语广场,2020-04-15,0,0,0,2704
1065,基于教学反馈的大学英语课堂有效教学行为提升,郑海燕；蒋拓新,英语广场,2020-04-15,0,0,0,2704
1066,高职英语教学应用翻转课堂模式探究,张丹丹,英语广场,2020-04-15,1,0,1,2704
1067,浅论基于大学英语阅读教学的任务型写作模式,郝东清,英语广场,2020-04-15,2,0,2,2704
1068,形成性评价在综合英语教学中的运用,邓敏慧,英语广场,2020-04-15,0,0,0,2704
1069,基于微课的综合英语翻转课堂教学模式在西部地方高校应用的可行性分析,沈萍；苏梅涓,英语广场,2020-04-15,4,0,4,2704
1070,多模态理论下大学英语生态课堂建设策略,李剑蓝,英语广场,2020-04-15,3,0,3,2704
1071,高职院校信息化教学反思——以英语课程为例,王蕾,英语广场,2020-04-15,1,0,1,2704
1072,高职学生英语学习观念的现状与教学对策研究——以体育生为例,郭芳,英语广场,2020-04-15,0,0,0,2704
1073,浅谈课程思政理念在大学英语教学中的探索与实践——以《新视野大学英语(第三版)》第一册第四单元为例,盛晖,英语广场,2020-04-15,7,0,7,2704
1074,课程思政在高职英语教学改革中的实践与思考,张文馨,英语广场,2020-04-15,2,0,2,2704
1075,跨境电商背景下产出导向法在高职商务英语课程教学中的应用,张琳娜,英语广场,2020-04-15,2,0,2,2704
1076,元认知策略运用于高职英语翻译教学中的实证研究,雷振龙,英语广场,2020-04-15,0,0,0,2704
1077,关于公安院校大学英语教学的几点思考,张莉萍,英语广场,2020-04-15,1,0,1,2704
1078,翻转课堂模式在大学英语教学的实践研究,于金华,英语广场,2020-04-15,0,0,0,2704
1079,以问题解决为导向的初中英语阅读教学研究,汪洁,英语广场,2020-04-15,2,0,2,2704
1080,基于语义波理论的高中英语学科知识建构,谭春蕾；崔林,英语广场,2020-04-15,0,0,0,2704
1081,核心素养下的高中英语读写结合教学实践,林清霞,英语广场,2020-04-15,4,0,4,2704
1082,世易时移，译由境生：《浮生六记》林语堂两个译本之比较研究,董为国,英语广场,2020-04-05,1,0,1,2704
1083,浅析豪斯“翻译质量评估模式”在儿童文学翻译中的应用——以《汤姆索亚历险记（经典译林版）》节选为例,王莉萍,英语广场,2020-04-05,0,0,0,2704
1084,浅析《欧也妮·葛朗台》的主要人物形象及命运,钱传蔷；陈红梅,英语广场,2020-04-05,5,0,5,2704
1085,论《了不起的盖茨比》中尼克的“不可靠”叙述,朱旬萍,英语广场,2020-04-05,1,0,1,2704
1086,《野性的呼唤》的生态话语分析,卓淑敏,英语广场,2020-04-05,1,0,1,2704
1087,翻译硕士（MTI）论文写作状况调查及对教学的启示——以西南某高校为例,王凤玲,英语广场,2020-04-05,0,0,0,2704
1088,口译中的难点及其应对措施,尹贻娜,英语广场,2020-04-05,1,0,1,2704
1089,从《黄河文明探秘》看高校混合式外语金课之“中华文化走出去”,刘璐,英语广场,2020-04-05,0,0,0,2704
1090,语境因素对外语课堂教学多模态选择运用的影响,臧翠翠,英语广场,2020-04-05,0,0,0,2704
1091,影片《我和我的祖国》故事标题英译策略生态翻译学解析,王依；沈梅英,英语广场,2020-04-05,1,1,0,2704
1092,高中英语学科核心素养培养的问题及其对策探究,石万万；杜萍,英语广场,2020-04-05,4,0,4,2704
1093,浅谈如何在英语教学中培养学生的核心素养,吕敏,英语广场,2020-04-05,1,0,1,2704
1094,国产电视剧片名英译的归化和异化翻译策略研究,杨铠瑗,英语广场,2020-04-05,1,0,1,2704
1095,原型理论在水文类文本翻译中的应用研究,顾倩；任朝迎,英语广场,2020-04-05,1,0,1,2704
1096,翻转课堂在大学英语写作教学中的应用,陈俊杰；陈燕琴,英语广场,2020-04-05,3,0,3,2704
1097,基于SPOC模式的高职英语教学与“思政元素”的有机融合——以广西职业技术学院计算机类专业为例,覃锴,英语广场,2020-04-05,7,1,6,2704
1098,多模态视域下大学英语听说教学有效模式的探究,陈贤,英语广场,2020-04-05,1,0,1,2704
1099,浅析英语演讲比赛培训与英语口语能力的培养,谭琦,英语广场,2020-04-05,0,0,0,2704
1100,语义翻译和交际翻译理论视域下的翻译策略——以《中国沿海的贸易与外交》为例,谢孟希,英语广场,2020-04-05,2,0,2,2704
1101,功能对等理论与目的论的对比分析,黄蔚,英语广场,2020-04-05,5,0,5,2704
1102,理工类高校网页中“学校简介”的英译研究,潘美玲,英语广场,2020-04-05,0,0,0,2704
1103,论中国法律文本中能愿动词的英译,邓凯月；鲍志坤,英语广场,2020-04-05,6,0,6,2704
1104,中英文学校简介平行语篇的对比和翻译,仲文勤,英语广场,2020-04-05,3,0,3,2704
1105,国际化背景下大学公共英语教学的文化传播功能研究,李继；高越,英语广场,2020-04-05,1,0,1,2704
1106,ESP视角下重庆医科大学MTI医学翻译硕士专业学位研究生培养模式探索,田俊英；蒋东坡,英语广场,2020-04-05,0,0,0,2704
1107,动机、自律与小学英语成绩相关性研究,戴江娣,英语广场,2020-04-05,0,0,0,2704
1108,中国英语能力等级量表对于高校大学英语改革的启示,李巍；钟桂蓉,英语广场,2020-04-05,0,0,0,2704
1109,“网格环境”下理工类英语专业本科生综合能力现状研究,朱嘉欣；杨斯涵；刘艺霏；尹笑琰,英语广场,2020-04-05,0,0,0,2704
1110,英语课堂学习共同体：大学生跨文化思辨能力培养的新方法,张淳；刘博,英语广场,2020-04-05,2,0,2,2704
1111,民办高职院校英语师资建设的问题与策略,叶春菊；陈瑞,英语广场,2020-04-05,0,0,0,2704
1112,大学英语教学“中国文化失语”现象分析,马慧丽,英语广场,2020-04-05,3,0,3,2704
1113,名校网络写作公开课与课堂写作教学的结合,王金梅；敬万秋,英语广场,2020-04-05,0,0,0,2704
1114,硕士毕业论文英语摘要中的错误探究,方未然,英语广场,2020-04-05,0,0,0,2704
1115,英语演讲教学实训模式与大学英语口语课堂的融合探析,李艳；范丽娜,英语广场,2020-04-05,2,0,2,2704
1116,浅谈增强英语阅读能力对非英语专业大学生的重要性,郭欣悦,英语广场,2020-04-05,0,0,0,2704
1117,儿童二语习得的外在影响因素,戴芝庆；祁文慧,英语广场,2020-04-05,3,0,3,2704
1118,学前英语教育现状调查研究,赵静,英语广场,2020-04-05,1,0,1,2704
